SQL>
SQL> select di.owner
  2       , di.table_name
  3       , di.index_name
  4       , di.index_type
  5       , di.uniqueness
  6       , di.num_rows
  7       , di.sample_size
  8       , di.last_analyzed
  9       , di.global_stats
 10       , di.initial_extent
 11       , di.max_extents
 12       , di.next_extent
 13    from user_tables ut
 14         inner join dba_indexes di on di.table_name = ut.table_name
 15  ;

OWNER                          TABLE_NAME                     INDEX_NAME                     INDEX_TYPE                  UNIQUENES   NUM_ROWS SAMPLE_SIZE LAST_ANAL GLO INITIAL_EXTENT MAX_EXTENTS NEXT_EXTENT
STORELAND                      PENALITES_RETARD_RCP_COMP      PENALITES_RETARD_RCP_COMP_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      PENALITES_RETARD_RCP_PF        PENALITES_RETARD_RCP_PF_FK1    NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      DOSSIERS_SAV                   DOSSIERS_SAV_FK1               NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      DOSSIERS_SAV                   DOSSIERS_SAV_PK                NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      DOSSIERS_SAV                   DOSSIERS_SAV_FK2               NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      ECARTS_FACTURE                 ECARTS_FACTURE_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      ECH_ERR_OSCC                   ECH_ERR_OSCC_FK1               NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      ECH_STATS_CLIENT               ECH_STATS_CLIENT_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      ED_STK_DEP_CIA_TMP             ED_STK_DEP_CIA_TMP_PK          NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_DEP_CODECPTSTKDEP_TMP   ED_STK_DEP_CPTSTKDEP_TMP_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_DEP_TMP                 ED_STK_DEP_TMP_PK              NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_MAG_CIA_TMP             ED_STK_MAG_CIA_TMP_PK          NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_MAG_CODECPTSTKMAG_TMP   ED_STK_MAG_CPTSTKMAG_TMP_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_MAG_CODEMAG_TMP         ED_STK_MAG_CODEMAG_TMP_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_MAG_CODEPAYS_TMP        ED_STK_MAG_CODEPAYS_TMP_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ED_STK_MAG_TMP                 ED_STK_MAG_TMP_PK              NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ELASTICITES_VENTE              ELASTICITES_VENTE_PK           NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      LBM_TYPE_REMISE                LBM_REMISE_TYPE_PK             NORMAL                      UNIQUE            21          21 09-AUG-17 YES          65536  2147483645     1048576
STORELAND                      ELEMENTS_CARACTERISTIQUE_PDT   ELEMENTS_CARACT_PDT_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ELEMENTS_COURBES_VIE           ELEMENTS_COURBES_VIE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         393216  2147483645     1048576
STORELAND                      ELEMENTS_QUESTIONS_MAGASINS    ELEMENTS_QUESTIONS_MAGASINS_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PLANNING_TRAITEMENT_NUIT       PLANNING_TRAITEMENT_NUIT_PK    NORMAL                      UNIQUE            98          98 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      ELEMENT_STATISTIQUE_CLASSPROD  ELEMENT_STAT_CLASSPROD_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      POIDS_MAGASIN                  POIDS_MAGASIN_PK               NORMAL                      UNIQUE           604         604 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      PREPA_JOURNEE                  PREPA_JOURNEE_PK               NORMAL                      UNIQUE          6088        6088 02-NOV-17 YES          65536  2147483645     1048576
STORELAND                      PREPA_JOURNEE_TMP              PREPA_JOURNEE_TMP_PK           NORMAL                      NONUNIQUE          0           0 26-SEP-16 YES          65536  2147483645     1048576
STORELAND                      EMPLACEMENTS_DEPOT_DEFAUT      EMPLACEMENTS_DEPOT_DEFAUT_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      ENVOIS_MARKETING               ENVOIS_MARKETING_PK            NORMAL                      UNIQUE       8312599      534036 05-SEP-17 YES       36700160  2147483645     1048576
STORELAND                      ENVOIS_MARKETING               ENVOIS_MARKETING_FK1           NORMAL                      NONUNIQUE    8244172      279985 05-SEP-17 YES       51380224  2147483645     1048576
STORELAND                      ENVOIS_MARKETING               ENVOIS_MARKETING_FK2           NORMAL                      NONUNIQUE      13873       13873 05-SEP-17 YES         196608  2147483645     1048576
STORELAND                      ENVOIS_MARKETING               ENVOIS_MARKETING_FK4           NORMAL                      NONUNIQUE          0           0 05-SEP-17 YES         131072  2147483645     1048576
STORELAND                      ERREURS_LIVRAISON              ERREURS_LIVRAISON_FK1          NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      ERREURS_LIVRAISON              ERREURS_LIVRAISON_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      ESPECES                        ESPECES_PK                     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ES_STOCK_MAGASIN               ES_STOCK_MAGASIN_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ETAPES_SOLUTION_TYPE_TRSPT     ETAPES_SOLUTION_TYPE_TRSPT_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRIORITE_REASSORT              PRIORITE_REASSORT_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      STATS_REASSORT_ARTICLE         STATS_REASSORT_ARTICLE_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      STATS_RESTE_A_RECEVOIR         STATS_RESTE_A_RECEVOIR_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      LBM_CLIENT_TOP                 IK_TOP_RCU                     NORMAL                      NONUNIQUE     424874      424874 02-NOV-17 YES          65536  2147483645     1048576
STORELAND                      LBM_VENTE_POSTE                LBM_VENTE_POSTE_PK             NORMAL                      UNIQUE      49990436      229384 17-OCT-17 YES          65536  2147483645     1048576
STORELAND                      MVTS_STOCK_MAG                 MVTS_STOCK_MAG_FK1             NORMAL                      NONUNIQUE         87          87 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      GROUPES_DEPOTS                 GROUPES_DEPOTS_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      GROUPES_LOGISTIQUE             GROUPES_LOGISTIQUE_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      NIVEAUX_GRAVITE_MSG_LOG        NIVEAUX_GRAVITE_MSG_LOG_PK     NORMAL                      UNIQUE             3           3 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      PARAMETRES_DEFINITION_PRODUIT  PARAM_DEFINITION_PRODUIT_PK    NORMAL                      UNIQUE             7           7 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      GROUPES_MAGASIN_PCW            GROUPES_MAGASIN_PCW_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      GROUPES_MODULES_ASSORTIMENT    GROUPES_MODULE_ASSORTIMENT_FK1 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      GROUPES_MODULES_ASSORTIMENT    GROUPES_MODULES_ASSORTIMENT_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      GROUPES_PARAMETRE_PCW          GROUPES_PARAMETRE_PCW_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      GROUPES_RATIO_TAILLE           GROUPES_RATIO_TAILLE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      GRPES_MODULES_ASSORT_LANGUES   GRPES_MODULES_ASSORT_LANGUE_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      GRP_RATIO_TAILLE_ASSORT_MAG    GRP_RATIO_TAILLE_ASSORT_MAG_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      GUELTES                        GUELTES_PK                     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      GUELTES_MAGASIN                GUELTES_MAGASIN_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      UNITES_GESTION                 UNITES_GESTION_PK              NORMAL                      UNIQUE             5           5 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      UNITES_GESTION                 UNITES_GESTION_FK1             NORMAL                      NONUNIQUE          5           5 07-AUG-15 YES         327680  2147483645     1048576
