SQL> select at.table_name, at.status, at.num_rows, at.last_analyzed , atc.data_type
  2       , ai.index_name, ai.index_type, ai.uniqueness, ai.leaf_blocks, ai.distinct_keys, ai.status as i_status, ai.last_analyzed as i_last_analyzed, ai.global_stats
  3       , aic.column_name, aic.column_position
  4    from all_tables at
  5         inner join all_indexes ai on ai.table_name = at.table_name
  6         inner join all_ind_columns aic on aic.index_name = ai.index_name
  7         inner join all_tab_columns atc on atc.table_name = aic.table_name and atc.column_name = aic.column_name
  8   where at.owner  in ( 'STORELAND' )
  9     ---and at.table_name in ('LBM_VENTE_POSTE', 'LBM_CP_HISTO')
 10   order by at.table_name, ai.index_name, aic.column_position
 11  ;
TABLE_NAME                     STATUS     NUM_ROWS LAST_ANAL DATA_TYPE                      INDEX_NAME                     INDEX_TYPE                     UNIQUENES LEAF_BLOCKS DISTINCT_KEYS I_STATUS I_LAST_AN GLO COLUMN_NAME                    COLUMN_POSITION
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICK_COL_DEP_FK1  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECOLISAGE                                 2
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICK_COL_DEP_FK1  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODELIVRAISONDEPOT                           3
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICK_COL_DEP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELISTEPICKINGDEPOT                        1
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICK_COL_DEP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLISAGE                                 2
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICK_COL_DEP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       3
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICK_COL_DEP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOTDESTINATAIRE                        4
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICK_COL_DEP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENTDEST                   5
LIGNES_LISTE_PICKING_COLIS_DEP VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICK_COL_DEP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELIVRAISONDEPOT                           6
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEPRELEVEMENT                              1
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEDEPOT                                    2
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECOLISAGE                                 3
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  4
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESECTEUR                                  5
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEALLEE                                    6
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEEMPLACEMENT                              7
LIGNES_LISTE_PICKING_COL_TMP   VALID             0 01-JUN-14 DATE                           LIGNES_LISTE_PKG_COL_TMP_PK    NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES DATEIMPLANTATION                             8
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_FK1  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESITE                                     1
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_COMP_FK1  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECOMMANDECOMPOSANT                        2
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_FK1  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         3
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_FK2  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODELISTEPICKINGCOMP                         1
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 DATE                           LIGNES_LISTE_PICKING_COMP_FK2  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES DATEVALIDATIONPRELEVEMENT                    2
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_FK3  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESITE                                     1
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_FK3  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         2
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_COMP_FK3  NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               3
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESITE                                     1
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_COMP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMMANDE                                 2
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_COMP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMMANDECOMPOSANT                        3
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNECOMPOSANT                         4
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOT                                    5
LIGNES_LISTE_PICKING_COMP      VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_COMP_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELISTEPICKINGCOMP                         6
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_FK1 NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEDEPOTDESTINATAIRE                        1
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_FK1 NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_DEPOT_FK1 NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODELIVRAISONDEPOT                           3
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELISTEPICKINGDEPOT                        1
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       3
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOTDESTINATAIRE                        4
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_DEPOT_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENTDEST                   5
LIGNES_LISTE_PICKING_DEPOT     VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_DEPOT_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELIVRAISONDEPOT                           6
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRELEVEMENT                              1
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOT                                    2
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           3
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  4
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESECTEUR                                  5
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEALLEE                                    6
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEEMPLACEMENT                              7
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMMANDE                                 8
LIGNES_LISTE_PICKING_TMP       VALID             0 01-JUN-14 NUMBER                         LIGNES_LISTE_PICKING_TMP_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODETYPERESERVATIONSTOCK                     9
LIGNES_LIVMAG_NSERIE           VALID             0 01-JUN-14 NUMBER                         LIGNES_LIVMAG_NSERIE_PK        NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
LIGNES_LIVMAG_NSERIE           VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LIVMAG_NSERIE_PK        NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODELIVRAISONMAG                             2
LIGNES_LIVMAG_NSERIE           VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LIVMAG_NSERIE_PK        NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEBARREENTRE                               3
LIGNES_LIVRAISON_CDE_WST       VALID             0 01-JUN-14 NUMBER                         LIGNES_LIVRAISON_CDE_WST_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
LIGNES_LIVRAISON_CDE_WST       VALID             0 01-JUN-14 NUMBER                         LIGNES_LIVRAISON_CDE_WST_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
LIGNES_LIVRAISON_CDE_WST       VALID             0 01-JUN-14 VARCHAR2                       LIGNES_LIVRAISON_CDE_WST_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODELIVRAISONMAG                             3
LIGNES_LIVRAISON_CDE_WST       VALID             0 01-JUN-14 NUMBER                         LIGNES_LIVRAISON_CDE_WST_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
